Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Default,Cred_length
25,52000,RENT,1.0,HOMEIMPROVEMENT,10000,6.91,0,0.19,N,2
25,52000,RENT,1.0,VENTURE,10000,5.79,0,0.19,N,3
22,72000,OTHER,6.0,VENTURE,15000,11.58,0,0.21,N,2
26,72000,MORTGAGE,10.0,EDUCATION,4000,9.32,0,0.06,N,4
23,52000,RENT,7.0,VENTURE,10000,6.54,0,0.19,N,2
24,52000,RENT,6.0,DEBTCONSOLIDATION,10000,7.88,0,0.19,N,4
22,72000,MORTGAGE,6.0,VENTURE,25000,9.83,0,0.35,N,3
24,72000,MORTGAGE,8.0,HOMEIMPROVEMENT,5000,13.93,0,0.07,Y,2
23,46000,RENT,2.0,DEBTCONSOLIDATION,10000,12.61,1,0.22,N,2
23,46500,RENT,0.0,PERSONAL,10000,14.26,1,0.22,Y,3
22,72060,MORTGAGE,7.0,EDUCATION,5500,11.71,0,0.08,N,3
22,53000,RENT,3.0,MEDICAL,10000,9.99,0,0.19,N,4
21,53000,RENT,5.0,EDUCATION,10000,7.51,0,0.19,N,4
22,72100,MORTGAGE,2.0,EDUCATION,13000,,0,0.18,N,3
21,53000,RENT,4.0,DEBTCONSOLIDATION,10000,10.62,0,0.19,N,3
24,72100,MORTGAGE,2.0,EDUCATION,16000,10.25,0,0.22,N,4
26,53000,RENT,5.0,DEBTCONSOLIDATION,10000,8.59,0,0.19,N,4
22,72204,OTHER,6.0,VENTURE,18000,12.53,0,0.25,N,3
21,72252,MORTGAGE,0.0,VENTURE,8000,6.99,0,0.11,N,2
25,53004,RENT,3.0,MEDICAL,10000,9.32,0,0.19,N,4
24,47292,RENT,4.0,MEDICAL,10000,16.32,1,0.21,Y,3
22,53500,RENT,2.0,EDUCATION,10000,9.99,0,0.19,N,3
23,56403,MORTGAGE,7.0,MEDICAL,30000,16.49,1,0.45,N,2
24,72400,MORTGAGE,4.0,HOMEIMPROVEMENT,35000,13.99,0,0.48,N,4
24,72400,MORTGAGE,4.0,PERSONAL,25000,17.99,0,0.35,Y,2
25,72400,MORTGAGE,9.0,VENTURE,8000,17.39,0,0.11,N,3
24,72400,MORTGAGE,0.0,HOMEIMPROVEMENT,15000,,0,0.21,N,3
24,72444,MORTGAGE,7.0,HOMEIMPROVEMENT,25000,10.74,0,0.35,N,4
21,47520,RENT,5.0,MEDICAL,10000,15.33,1,0.21,Y,4
22,54000,RENT,6.0,VENTURE,10000,6.62,0,0.19,N,4
26,54000,RENT,6.0,EDUCATION,10000,7.9,0,0.19,N,2
22,48000,RENT,7.0,DEBTCONSOLIDATION,10000,17.99,1,0.21,Y,4
22,72500,MORTGAGE,7.0,EDUCATION,13200,7.29,0,0.18,N,3
23,66500,MORTGAGE,0.0,DEBTCONSOLIDATION,22000,8.88,1,0.33,N,2
24,54000,RENT,1.0,PERSONAL,10000,13.35,0,0.19,N,4
25,54000,RENT,2.0,PERSONAL,10000,11.46,0,0.19,N,4
26,54316,RENT,10.0,MEDICAL,10000,11.86,0,0.18,N,2
24,54480,RENT,8.0,HOMEIMPROVEMENT,10000,11.89,0,0.18,N,3
26,72600,MORTGAGE,3.0,MEDICAL,4500,7.74,0,0.06,N,2
26,72645,OWN,5.0,VENTURE,12000,,0,0.17,N,2
24,54996,RENT,5.0,MEDICAL,10000,12.99,0,0.18,N,2
25,48996,RENT,9.0,MEDICAL,10000,14.54,1,0.2,Y,2
23,54996,RENT,0.0,PERSONAL,10000,7.51,0,0.18,N,3
24,72800,MORTGAGE,0.0,HOMEIMPROVEMENT,2300,10.62,0,0.03,N,4
25,66800,MORTGAGE,3.0,DEBTCONSOLIDATION,12000,9.63,1,0.18,N,4
24,72800,MORTGAGE,8.0,PERSONAL,11200,13.79,0,0.15,N,2
25,72893,MORTGAGE,9.0,PERSONAL,20000,13.22,0,0.27,N,2
25,72972,MORTGAGE,9.0,PERSONAL,10000,12.99,0,0.14,N,3
24,72984,MORTGAGE,3.0,PERSONAL,12000,,0,0.16,N,4
26,72996,MORTGAGE,1.0,EDUCATION,15000,10.38,0,0.21,N,4
22,55000,RENT,6.0,VENTURE,10000,15.27,0,0.18,N,3
22,73000,MORTGAGE,5.0,DEBTCONSOLIDATION,22000,15.96,0,0.3,Y,4
25,49000,RENT,9.0,HOMEIMPROVEMENT,10000,6.62,1,0.2,N,4
26,73000,MORTGAGE,10.0,EDUCATION,10625,6.03,0,0.15,N,4
25,73000,MORTGAGE,0.0,VENTURE,6500,6.03,0,0.09,N,3
23,55000,RENT,7.0,PERSONAL,10000,10.59,0,0.18,N,4
22,73000,MORTGAGE,6.0,VENTURE,7000,7.49,0,0.1,N,2
22,73000,MORTGAGE,6.0,EDUCATION,7000,10.59,0,0.1,N,2
22,73000,MORTGAGE,7.0,VENTURE,12000,16.89,0,0.16,Y,2
24,73000,MORTGAGE,1.0,MEDICAL,10000,11.99,0,0.14,N,2
25,55000,RENT,0.0,PERSONAL,10000,5.42,0,0.18,N,4
23,55000,RENT,0.0,EDUCATION,10000,10.59,0,0.18,N,2
23,55000,RENT,4.0,EDUCATION,10000,10.37,0,0.18,N,4
22,55000,RENT,7.0,MEDICAL,10000,10.37,0,0.18,N,2
22,73000,MORTGAGE,6.0,MEDICAL,5000,7.49,0,0.07,N,2
22,73000,MORTGAGE,3.0,MEDICAL,17000,11.99,0,0.23,N,3
24,73000,MORTGAGE,3.0,MEDICAL,10000,7.49,0,0.14,N,3
23,55000,RENT,7.0,EDUCATION,10000,5.79,0,0.18,N,3
24,55000,RENT,5.0,HOMEIMPROVEMENT,10000,5.42,0,0.18,N,2
24,56950,MORTGAGE,4.0,MEDICAL,4500,10.0,1,0.07,N,3
24,73000,MORTGAGE,4.0,EDUCATION,6500,5.42,0,0.09,N,2
23,73000,MORTGAGE,7.0,VENTURE,7000,10.74,0,0.1,N,3
22,49000,RENT,6.0,PERSONAL,10000,16.45,1,0.2,N,2
25,73000,MORTGAGE,8.0,DEBTCONSOLIDATION,3500,13.23,0,0.05,N,2
25,73000,MORTGAGE,9.0,DEBTCONSOLIDATION,9000,11.86,0,0.12,N,4
26,73000,MORTGAGE,5.0,MEDICAL,14400,13.61,0,0.2,N,4
26,55000,RENT,7.0,MEDICAL,10000,8.59,0,0.18,N,3
24,73000,MORTGAGE,3.0,EDUCATION,8000,13.23,0,0.11,Y,2
24,55000,RENT,6.0,DEBTCONSOLIDATION,10000,8.94,0,0.18,N,3
22,73000,MORTGAGE,6.0,MEDICAL,3000,,0,0.04,N,4
26,67000,OWN,10.0,DEBTCONSOLIDATION,5000,16.45,1,0.07,Y,3
24,73000,MORTGAGE,,EDUCATION,16000,7.88,0,0.22,N,4
24,55008,RENT,6.0,VENTURE,10000,14.93,0,0.18,Y,3
25,55016,RENT,0.0,VENTURE,10000,13.16,0,0.18,Y,2
26,55500,RENT,3.0,MEDICAL,10000,,0,0.18,Y,4
24,56000,RENT,2.0,EDUCATION,10000,6.03,0,0.18,N,4
23,73000,MORTGAGE,7.0,EDUCATION,7500,13.22,0,0.1,Y,2
24,73000,MORTGAGE,7.0,DEBTCONSOLIDATION,14400,8.94,0,0.2,N,2
24,56000,RENT,3.0,MEDICAL,10000,12.21,0,0.18,N,2
26,67000,MORTGAGE,2.0,DEBTCONSOLIDATION,6500,14.11,1,0.1,Y,2
23,56004,RENT,7.0,PERSONAL,10000,11.83,0,0.18,N,3
25,56950,MORTGAGE,9.0,MEDICAL,25000,10.91,1,0.37,Y,3
24,56500,RENT,1.0,HOMEIMPROVEMENT,10000,,0,0.18,N,4
22,73063,MORTGAGE,4.0,PERSONAL,11200,,0,0.15,Y,2
25,73163,MORTGAGE,9.0,VENTURE,25000,16.45,0,0.34,N,3
23,73164,MORTGAGE,7.0,VENTURE,1000,10.36,0,0.01,N,2
26,57000,RENT,2.0,VENTURE,10000,7.9,0,0.18,N,4
25,73200,MORTGAGE,7.0,DEBTCONSOLIDATION,5000,,0,0.07,N,2
26,73200,MORTGAGE,10.0,VENTURE,17500,,0,0.24,N,3
25,57000,RENT,1.0,PERSONAL,10000,14.27,0,0.18,Y,4
21,67400,MORTGAGE,2.0,VENTURE,20000,17.74,1,0.3,Y,2
23,73426,MORTGAGE,0.0,EDUCATION,7500,,0,0.1,N,2
26,73440,OWN,1.0,PERSONAL,35000,9.91,0,0.48,N,2
24,73440,MORTGAGE,7.0,EDUCATION,7000,6.99,0,0.1,N,2
23,67476,MORTGAGE,5.0,HOMEIMPROVEMENT,25000,13.49,1,0.37,Y,3
22,51000,RENT,6.0,EDUCATION,10000,5.42,1,0.2,N,4
24,51000,RENT,,DEBTCONSOLIDATION,10000,17.19,1,0.2,N,2
23,73500,MORTGAGE,7.0,VENTURE,10000,6.92,0,0.14,N,4
23,57000,RENT,7.0,DEBTCONSOLIDATION,10000,11.48,0,0.18,N,4
26,57600,RENT,10.0,HOMEIMPROVEMENT,10000,6.62,0,0.17,N,4
23,57600,RENT,3.0,VENTURE,10000,15.58,0,0.17,Y,4
21,57996,RENT,3.0,EDUCATION,10000,9.25,0,0.17,N,4
23,57996,RENT,7.0,EDUCATION,10000,13.23,0,0.17,N,3
24,67524,MORTGAGE,4.0,PERSONAL,10000,9.99,1,0.15,N,2
24,73600,MORTGAGE,7.0,HOMEIMPROVEMENT,24000,11.36,0,0.33,N,2
22,58000,RENT,6.0,DEBTCONSOLIDATION,10000,6.54,0,0.17,N,2
23,67700,MORTGAGE,7.0,EDUCATION,15000,14.11,1,0.22,Y,3
23,58000,RENT,2.0,DEBTCONSOLIDATION,10000,7.88,0,0.17,N,2
24,73909,MORTGAGE,6.0,DEBTCONSOLIDATION,3900,5.99,0,0.05,N,4
22,74000,MORTGAGE,6.0,EDUCATION,9000,,0,0.12,N,2
23,58216,RENT,5.0,MEDICAL,10000,7.49,0,0.17,N,4
22,58608,RENT,4.0,PERSONAL,10000,7.51,0,0.17,N,4
26,52800,RENT,2.0,VENTURE,10000,12.8,1,0.19,Y,3
25,59000,RENT,0.0,VENTURE,10000,14.17,0,0.17,N,3
25,74000,MORTGAGE,9.0,VENTURE,12000,6.03,0,0.16,N,3
23,59000,RENT,7.0,EDUCATION,10000,,0,0.17,Y,3
26,74000,MORTGAGE,5.0,HOMEIMPROVEMENT,10000,6.62,0,0.14,N,4
21,74000,MORTGAGE,5.0,VENTURE,25000,12.69,0,0.34,N,3
26,74000,MORTGAGE,10.0,DEBTCONSOLIDATION,1200,12.69,0,0.02,N,2
24,59000,RENT,1.0,EDUCATION,10000,,0,0.17,N,4
22,74000,MORTGAGE,6.0,MEDICAL,2500,6.62,0,0.03,N,3
21,74000,MORTGAGE,0.0,DEBTCONSOLIDATION,15000,11.99,0,0.2,N,3
22,74000,MORTGAGE,6.0,MEDICAL,4000,6.99,0,0.05,N,4
24,59600,RENT,8.0,HOMEIMPROVEMENT,10000,5.99,0,0.17,N,3
25,74000,OWN,1.0,VENTURE,16000,8.49,0,0.22,N,3
26,74000,MORTGAGE,10.0,VENTURE,4475,9.99,0,0.06,N,4
23,74000,OWN,7.0,PERSONAL,15000,15.99,0,0.2,Y,4
23,74000,MORTGAGE,7.0,EDUCATION,10000,,0,0.14,N,2
26,74000,MORTGAGE,4.0,VENTURE,3500,,0,0.05,Y,4
25,60000,RENT,9.0,VENTURE,10000,9.91,0,0.17,N,3
24,60000,RENT,1.0,MEDICAL,10000,,0,0.17,N,3
22,74000,MORTGAGE,6.0,EDUCATION,10000,7.88,0,0.14,N,2
22,60000,RENT,2.0,MEDICAL,10000,11.71,0,0.17,N,2
26,74000,MORTGAGE,1.0,MEDICAL,3000,6.76,0,0.04,N,3
25,74000,MORTGAGE,5.0,HOMEIMPROVEMENT,10000,14.59,0,0.14,Y,4
26,60000,RENT,5.0,DEBTCONSOLIDATION,10000,14.27,0,0.17,N,4
25,74000,MORTGAGE,1.0,EDUCATION,10000,,0,0.14,N,3
26,57800,MORTGAGE,0.0,MEDICAL,15000,,1,0.22,Y,3
23,74000,MORTGAGE,0.0,DEBTCONSOLIDATION,17500,,0,0.24,N,2
26,74000,MORTGAGE,9.0,HOMEIMPROVEMENT,1200,13.22,0,0.02,Y,4
24,60000,RENT,4.0,EDUCATION,10000,16.89,0,0.17,Y,4
23,74000,MORTGAGE,4.0,VENTURE,20000,11.48,0,0.27,N,4
26,60000,RENT,10.0,PERSONAL,10000,13.49,0,0.17,N,3
22,60000,RENT,,PERSONAL,10000,5.99,0,0.17,N,2
23,74000,MORTGAGE,7.0,EDUCATION,12000,11.58,0,0.16,N,2
24,60000,RENT,4.0,MEDICAL,10000,7.49,0,0.17,N,4
25,54000,RENT,0.0,HOMEIMPROVEMENT,10000,15.23,1,0.19,N,4
24,74000,MORTGAGE,6.0,MEDICAL,5000,12.21,0,0.07,N,2
24,54000,RENT,5.0,PERSONAL,10000,10.37,1,0.19,N,2
22,74004,MORTGAGE,6.0,EDUCATION,12000,,0,0.16,N,4
22,74004,OWN,0.0,MEDICAL,3000,6.54,0,0.04,N,4
24,74004,OWN,2.0,EDUCATION,5000,14.09,0,0.07,N,4
24,60000,RENT,4.0,MEDICAL,10000,6.54,0,0.17,N,2
25,60000,RENT,1.0,PERSONAL,10000,,0,0.17,N,4
21,68100,MORTGAGE,5.0,DEBTCONSOLIDATION,17500,17.19,1,0.26,N,4
23,74196,MORTGAGE,5.0,VENTURE,17000,11.26,0,0.23,N,4
22,54000,RENT,0.0,VENTURE,10000,15.95,1,0.19,N,4
22,74263,MORTGAGE,3.0,MEDICAL,11500,9.99,0,0.15,N,3
23,54000,RENT,4.0,EDUCATION,10000,17.93,1,0.19,Y,4
24,74360,OWN,7.0,VENTURE,25000,,0,0.34,N,4
26,74400,MORTGAGE,10.0,DEBTCONSOLIDATION,15000,6.54,0,0.2,N,4
22,68400,MORTGAGE,0.0,DEBTCONSOLIDATION,10000,15.95,1,0.15,N,4
23,74400,MORTGAGE,0.0,PERSONAL,5000,,0,0.07,N,3
24,74448,MORTGAGE,8.0,EDUCATION,4000,,0,0.05,N,2
22,74500,MORTGAGE,6.0,VENTURE,8000,15.96,0,0.11,N,3
23,60000,RENT,5.0,DEBTCONSOLIDATION,10000,7.14,0,0.17,N,2
23,68500,MORTGAGE,7.0,PERSONAL,9800,14.84,1,0.14,N,2
25,60000,RENT,5.0,HOMEIMPROVEMENT,10000,7.14,0,0.17,N,4
26,74500,MORTGAGE,10.0,DEBTCONSOLIDATION,8000,9.88,0,0.11,N,3
23,60000,RENT,7.0,VENTURE,10000,9.88,0,0.17,N,4
24,60000,RENT,1.0,MEDICAL,10000,12.73,0,0.17,Y,2
26,68551,MORTGAGE,1.0,EDUCATION,4000,14.22,1,0.06,Y,2
22,60000,RENT,0.0,MEDICAL,10000,11.14,0,0.17,N,4
21,60000,RENT,5.0,EDUCATION,10000,12.18,0,0.17,N,2
25,58313,MORTGAGE,9.0,MEDICAL,5300,19.91,1,0.08,Y,2
25,74678,MORTGAGE,9.0,DEBTCONSOLIDATION,4000,10.62,0,0.05,N,2
24,74700,MORTGAGE,7.0,EDUCATION,12000,5.42,0,0.16,N,4
24,74700,MORTGAGE,4.0,VENTURE,19750,11.12,0,0.26,N,3
23,74758,MORTGAGE,3.0,DEBTCONSOLIDATION,11050,10.37,0,0.15,N,3
21,60000,RENT,3.0,MEDICAL,10000,12.18,0,0.17,N,2
23,60000,RENT,3.0,EDUCATION,10000,,0,0.17,N,2
23,54000,RENT,1.0,EDUCATION,10000,14.42,1,0.19,N,3
21,74880,MORTGAGE,5.0,PERSONAL,8500,7.14,0,0.11,N,2
24,74900,MORTGAGE,5.0,VENTURE,18300,10.99,0,0.24,N,2
24,74900,MORTGAGE,8.0,VENTURE,3500,6.39,0,0.05,N,2
24,54000,RENT,1.0,DEBTCONSOLIDATION,10000,14.11,1,0.19,N,4
22,54000,RENT,6.0,EDUCATION,10000,13.79,1,0.19,N,4
24,60000,RENT,6.0,VENTURE,10000,9.32,0,0.17,N,2
23,75000,MORTGAGE,5.0,EDUCATION,31825,7.9,0,0.42,N,2
23,54000,RENT,7.0,PERSONAL,10000,14.11,1,0.19,N,2
25,60000,RENT,2.0,HOMEIMPROVEMENT,10000,12.09,0,0.17,N,2
22,54000,RENT,2.0,MEDICAL,10000,13.36,1,0.19,Y,3
23,54000,RENT,1.0,EDUCATION,10000,13.67,1,0.19,Y,3
25,75000,MORTGAGE,9.0,MEDICAL,4800,15.27,0,0.06,Y,3
23,75000,OWN,6.0,VENTURE,24000,7.9,0,0.32,N,3
23,75000,MORTGAGE,7.0,VENTURE,5400,12.69,0,0.07,N,2
24,60629,RENT,7.0,HOMEIMPROVEMENT,10000,7.51,0,0.16,N,2
26,75000,MORTGAGE,10.0,VENTURE,5000,9.91,0,0.07,N,3
22,61500,RENT,3.0,MEDICAL,10000,14.22,0,0.16,N,2
23,62000,RENT,3.0,EDUCATION,10000,13.49,0,0.16,N,4
23,75000,MORTGAGE,7.0,PERSONAL,10200,6.03,0,0.14,N,2
23,62000,RENT,0.0,MEDICAL,10000,14.27,0,0.16,N,3
26,56000,RENT,10.0,HOMEIMPROVEMENT,10000,12.69,1,0.18,N,2
26,75000,MORTGAGE,7.0,DEBTCONSOLIDATION,6500,8.9,0,0.09,N,4
22,69000,MORTGAGE,6.0,PERSONAL,15000,10.65,1,0.22,N,4
26,75000,MORTGAGE,10.0,PERSONAL,10000,13.49,0,0.13,N,4
22,43200,RENT,6.0,EDUCATION,4000,11.11,0,0.09,N,2
23,75000,OWN,0.0,EDUCATION,5000,14.65,0,0.07,N,4
24,44000,RENT,1.0,EDUCATION,4000,8.7,0,0.09,N,2
23,75000,MORTGAGE,4.0,VENTURE,12000,9.91,0,0.16,N,2
24,75000,MORTGAGE,4.0,PERSONAL,11125,13.49,0,0.15,N,4
25,75000,MORTGAGE,4.0,VENTURE,8000,16.29,0,0.11,N,3
22,44700,RENT,0.0,EDUCATION,4000,13.99,0,0.09,N,3
22,45000,RENT,6.0,PERSONAL,4000,7.9,0,0.09,N,2
24,75000,MORTGAGE,3.0,VENTURE,15600,,0,0.21,N,4
21,45000,RENT,4.0,MEDICAL,4000,7.9,0,0.09,N,3
25,75000,MORTGAGE,4.0,VENTURE,24000,9.91,0,0.32,N,2
22,75000,MORTGAGE,6.0,EDUCATION,14950,9.91,0,0.2,N,4
24,75000,MORTGAGE,4.0,VENTURE,16000,12.42,0,0.21,N,2
22,75000,MORTGAGE,6.0,MEDICAL,15000,14.27,0,0.2,N,2
24,39000,RENT,2.0,DEBTCONSOLIDATION,4000,,1,0.1,Y,4
25,75000,MORTGAGE,9.0,HOMEIMPROVEMENT,7200,,0,0.1,N,4
21,45000,RENT,5.0,VENTURE,4000,12.87,0,0.09,Y,2
25,45000,RENT,0.0,MEDICAL,4000,13.8,0,0.09,Y,4
22,45000,RENT,0.0,EDUCATION,4000,12.98,0,0.09,Y,3
26,69000,MORTGAGE,0.0,PERSONAL,14400,10.65,1,0.21,N,3
23,45000,RENT,7.0,VENTURE,4000,16.32,0,0.09,Y,2
24,75000,MORTGAGE,8.0,DEBTCONSOLIDATION,7000,7.9,0,0.09,N,4
24,45000,RENT,2.0,PERSONAL,4000,13.23,0,0.09,Y,3
23,75000,MORTGAGE,3.0,VENTURE,14400,6.03,0,0.19,N,4
23,75000,MORTGAGE,2.0,MEDICAL,14000,10.65,0,0.19,N,3
23,45000,RENT,7.0,EDUCATION,4000,14.96,0,0.09,N,4
25,39000,RENT,0.0,HOMEIMPROVEMENT,4000,17.74,1,0.1,N,2
24,75000,MORTGAGE,7.0,EDUCATION,8000,16.29,0,0.11,Y,4
26,75000,OWN,10.0,MEDICAL,9250,12.69,0,0.12,N,4
24,45000,RENT,8.0,MEDICAL,4000,11.83,0,0.09,N,2
23,75000,OWN,5.0,PERSONAL,21000,12.42,0,0.28,N,2
21,45000,RENT,0.0,EDUCATION,4000,,0,0.09,N,3
22,45000,RENT,0.0,DEBTCONSOLIDATION,4000,,0,0.09,N,4
25,75000,MORTGAGE,4.0,HOMEIMPROVEMENT,12000,13.49,0,0.16,N,4
26,45000,RENT,1.0,DEBTCONSOLIDATION,4000,12.21,0,0.09,N,3
24,75000,MORTGAGE,4.0,HOMEIMPROVEMENT,15000,6.03,0,0.2,N,2
23,75000,MORTGAGE,5.0,VENTURE,12000,7.51,0,0.16,N,3
22,75000,MORTGAGE,6.0,EDUCATION,14825,12.69,0,0.2,N,3
24,62000,RENT,3.0,HOMEIMPROVEMENT,10000,13.49,0,0.16,Y,3
22,75000,MORTGAGE,2.0,MEDICAL,8150,7.51,0,0.11,N,4
23,62000,RENT,1.0,DEBTCONSOLIDATION,10000,8.94,0,0.16,N,2
23,75000,MORTGAGE,7.0,EDUCATION,16100,7.9,0,0.21,N,3
22,62000,RENT,6.0,DEBTCONSOLIDATION,10000,,0,0.16,N,4
22,69000,MORTGAGE,1.0,EDUCATION,17000,15.27,1,0.25,N,3
26,62000,RENT,1.0,DEBTCONSOLIDATION,10000,11.26,0,0.16,N,2
24,75000,MORTGAGE,3.0,VENTURE,16000,6.62,0,0.21,N,2
22,62322,RENT,7.0,EDUCATION,10000,,0,0.16,N,2
22,62364,RENT,2.0,EDUCATION,10000,10.99,0,0.16,N,2
25,62366,RENT,8.0,EDUCATION,10000,8.94,0,0.16,N,2
23,75000,MORTGAGE,6.0,EDUCATION,5000,6.03,0,0.07,N,4
23,62400,RENT,0.0,DEBTCONSOLIDATION,10000,12.87,0,0.16,Y,4
25,69000,MORTGAGE,4.0,EDUCATION,4500,14.65,1,0.07,Y,2
24,75000,MORTGAGE,7.0,HOMEIMPROVEMENT,12000,13.49,0,0.16,Y,4
22,75000,MORTGAGE,3.0,VENTURE,28000,15.62,0,0.37,Y,4
26,75000,MORTGAGE,5.0,VENTURE,15000,8.49,0,0.2,N,3
26,75000,OWN,10.0,VENTURE,7000,10.59,0,0.09,N,4
21,75000,MORTGAGE,4.0,EDUCATION,7125,9.99,0,0.1,N,4
26,75000,MORTGAGE,8.0,DEBTCONSOLIDATION,7200,15.23,0,0.1,N,4
24,75000,MORTGAGE,7.0,EDUCATION,8500,6.99,0,0.11,N,3
25,75000,OWN,6.0,MEDICAL,11000,8.49,0,0.15,N,3
25,75000,MORTGAGE,5.0,EDUCATION,5800,,0,0.08,N,2
24,75000,OWN,8.0,HOMEIMPROVEMENT,29800,,0,0.4,N,4
23,75000,MORTGAGE,4.0,DEBTCONSOLIDATION,4200,7.49,0,0.06,N,4
26,75000,MORTGAGE,6.0,MEDICAL,6375,5.99,0,0.09,N,3
25,75000,MORTGAGE,7.0,DEBTCONSOLIDATION,15000,9.99,0,0.2,N,4
21,75000,MORTGAGE,5.0,VENTURE,14125,10.99,0,0.19,N,2
26,75000,MORTGAGE,9.0,EDUCATION,4000,12.99,0,0.05,N,2
23,75000,MORTGAGE,4.0,PERSONAL,7000,8.49,0,0.09,N,2
26,75000,MORTGAGE,5.0,HOMEIMPROVEMENT,12500,5.99,0,0.17,N,2
25,64800,RENT,5.0,HOMEIMPROVEMENT,10000,7.88,0,0.15,N,4
23,75000,OWN,5.0,PERSONAL,5000,8.49,0,0.07,N,4
26,69000,MORTGAGE,10.0,HOMEIMPROVEMENT,6200,15.99,1,0.09,N,2
22,69000,MORTGAGE,6.0,DEBTCONSOLIDATION,10000,15.62,1,0.14,Y,2
24,75000,MORTGAGE,4.0,DEBTCONSOLIDATION,11200,13.99,0,0.15,Y,4
22,75000,MORTGAGE,6.0,EDUCATION,11000,5.42,0,0.15,N,2
24,65000,RENT,3.0,PERSONAL,10000,12.42,0,0.15,N,2
26,75000,MORTGAGE,4.0,HOMEIMPROVEMENT,7000,6.99,0,0.09,N,2
26,65000,RENT,5.0,HOMEIMPROVEMENT,10000,14.27,0,0.15,N,4
23,65000,RENT,0.0,EDUCATION,10000,11.49,0,0.15,N,4
24,75000,MORTGAGE,8.0,MEDICAL,8000,15.23,0,0.11,Y,3
21,65000,RENT,1.0,EDUCATION,10000,9.99,0,0.15,N,2
26,65000,RENT,1.0,PERSONAL,10000,7.66,0,0.15,N,3
21,75000,MORTGAGE,5.0,PERSONAL,9000,5.99,0,0.12,N,4
24,65000,RENT,5.0,HOMEIMPROVEMENT,10000,15.65,0,0.15,Y,4
22,65000,RENT,1.0,DEBTCONSOLIDATION,10000,10.0,0,0.15,N,2
26,75000,MORTGAGE,6.0,MEDICAL,13000,6.99,0,0.17,N,2
26,75000,MORTGAGE,3.0,VENTURE,3500,12.99,0,0.05,Y,3
24,75000,MORTGAGE,0.0,EDUCATION,7000,11.99,0,0.09,N,3
23,65000,RENT,3.0,PERSONAL,10000,5.79,0,0.15,N,3
23,59000,RENT,3.0,EDUCATION,10000,15.58,1,0.17,N,3
22,65000,RENT,2.0,EDUCATION,10000,9.88,0,0.15,N,2
22,75000,MORTGAGE,4.0,MEDICAL,9000,6.99,0,0.12,N,2
23,75000,MORTGAGE,7.0,PERSONAL,4950,10.99,0,0.07,N,3
26,75000,MORTGAGE,7.0,VENTURE,10000,7.49,0,0.13,N,2
24,75000,MORTGAGE,4.0,VENTURE,19000,11.99,0,0.25,N,3
24,65000,RENT,4.0,MEDICAL,10000,10.25,0,0.15,N,3
26,75000,MORTGAGE,6.0,HOMEIMPROVEMENT,29700,12.99,0,0.4,Y,4
25,65000,RENT,0.0,EDUCATION,10000,10.95,0,0.15,N,2
25,75000,MORTGAGE,9.0,VENTURE,1000,9.99,0,0.01,N,4
25,65000,RENT,2.0,EDUCATION,10000,13.79,0,0.15,Y,3
21,65000,RENT,5.0,VENTURE,10000,13.47,0,0.15,Y,3
22,65000,RENT,0.0,PERSONAL,10000,9.45,0,0.15,N,3
23,65488,RENT,1.0,DEBTCONSOLIDATION,10000,11.86,0,0.15,N,3
22,65496,RENT,6.0,VENTURE,10000,11.11,0,0.15,N,4
24,75000,MORTGAGE,8.0,EDUCATION,3000,5.42,0,0.04,N,3
24,75000,MORTGAGE,5.0,HOMEIMPROVEMENT,12000,5.99,0,0.16,N,2
26,65520,RENT,3.0,DEBTCONSOLIDATION,10000,7.51,0,0.15,N,4
25,65900,RENT,2.0,DEBTCONSOLIDATION,10000,8.49,0,0.15,N,2
26,75000,MORTGAGE,6.0,EDUCATION,5000,7.66,0,0.07,N,2
23,66000,RENT,2.0,MEDICAL,10000,9.32,0,0.15,N,4
26,75000,MORTGAGE,4.0,HOMEIMPROVEMENT,12000,6.92,0,0.16,N,3
23,75000,OWN,5.0,VENTURE,10000,6.92,0,0.13,N,2
25,75000,MORTGAGE,5.0,DEBTCONSOLIDATION,10000,10.74,0,0.13,N,4
25,67000,RENT,9.0,MEDICAL,10000,13.92,0,0.15,N,3
25,69000,MORTGAGE,10.0,DEBTCONSOLIDATION,15000,14.54,1,0.22,Y,3
23,75000,MORTGAGE,0.0,DEBTCONSOLIDATION,12000,6.92,0,0.16,N,4
24,75000,MORTGAGE,0.0,HOMEIMPROVEMENT,12000,6.92,0,0.16,N,4
24,75000,MORTGAGE,3.0,HOMEIMPROVEMENT,3000,11.11,0,0.04,N,3
22,75000,MORTGAGE,6.0,EDUCATION,10600,5.79,0,0.14,N,2
24,67000,RENT,0.0,MEDICAL,10000,9.64,0,0.15,N,4
24,75000,MORTGAGE,,HOMEIMPROVEMENT,7000,7.66,0,0.09,N,4
21,75000,MORTGAGE,5.0,EDUCATION,5400,7.29,0,0.07,N,3
24,67600,RENT,7.0,HOMEIMPROVEMENT,10000,16.02,0,0.15,Y,2
24,68000,RENT,0.0,VENTURE,10000,6.99,0,0.15,N,3
24,68000,RENT,3.0,PERSONAL,10000,16.02,0,0.15,Y,2
25,75000,MORTGAGE,7.0,HOMEIMPROVEMENT,12000,7.29,0,0.16,N,3
24,75000,MORTGAGE,3.0,VENTURE,25000,19.74,0,0.33,N,4
